name,stage,calls,cpu_time_total_us,cuda_time_total_us,self_cpu_time_total_us,self_cuda_time_total_us,run_name
aten::gather_backward,,2,99.2470000000103,91.19900000002963,12.728000000017346,0.0,medium_ctx1024_train_step_fp32
aten::new_zeros,,4,79.91400000003341,91.74299999996583,15.103000000002794,0.0,medium_ctx1024_train_step_fp32
aten::new_empty,,4,21.766999999999825,0,6.607999999992899,0,medium_ctx1024_train_step_fp32
aten::zero_,,930,4802.256000000729,5467.721999998743,988.978000000403,0.0,medium_ctx1024_train_step_fp32
aten::scatter_add_,,2,36.18699999999808,19.776000000041677,24.88799999998446,19.776000000041677,medium_ctx1024_train_step_fp32
autograd::engine::evaluate_function: NegBackward0,,2,31.327999999986787,158.91199999999662,6.988999999994121,0.0,medium_ctx1024_train_step_fp32
NegBackward0,,2,24.338999999992666,158.91199999999662,3.5370000000039,0.0,medium_ctx1024_train_step_fp32
autograd::engine::evaluate_function: SubBackward0,,148,5110.687000000165,11260.085999999974,510.4790000000139,0.0,medium_ctx1024_train_step_fp32
SubBackward0,,148,4202.627999999939,7242.223999999922,155.34699999980512,0.0,medium_ctx1024_train_step_fp32
autograd::engine::evaluate_function: LogBackward0,,2,33.291000000004715,4.639999999970314,8.818000000006577,0.0,medium_ctx1024_train_step_fp32
LogBackward0,,2,24.472999999998137,4.639999999970314,3.6389999999810243,0.0,medium_ctx1024_train_step_fp32
autograd::engine::evaluate_function: SumBackward1,,50,772.0430000000415,9723.502999999982,222.3510000002716,0.0,medium_ctx1024_train_step_fp32
SumBackward1,,50,203.0739999997386,0,67.49899999977788,0,medium_ctx1024_train_step_fp32
autograd::engine::evaluate_function: ExpBackward0,,50,593.672999999857,9456.105000000047,150.2329999996582,0.0,medium_ctx1024_train_step_fp32
ExpBackward0,,50,423.69400000018504,9229.12900000003,95.82400000017515,0.0,medium_ctx1024_train_step_fp32
aten::add_,,1020,11899.349999999708,26136.28699999934,2502.8789999999062,26136.28699999934,medium_ctx1024_train_step_fp32
autograd::engine::evaluate_function: MaxBackward0,,50,2121.7430000002278,12762.93099999975,268.5970000002417,0.0,medium_ctx1024_train_step_fp32
MaxBackward0,,50,1591.7060000000347,3401.4130000000005,107.20100000000821,0.0,medium_ctx1024_train_step_fp32
aten::value_selecting_reduction_backward,,50,1484.5050000000265,3401.4130000000005,143.62000000005355,0.0,medium_ctx1024_train_step_fp32
aten::zeros,,50,685.9320000001535,2876.7689999999493,133.54500000015105,0.0,medium_ctx1024_train_step_fp32
aten::scatter_,,50,654.9529999998194,524.6440000000512,450.46399999969435,524.6440000000512,medium_ctx1024_train_step_fp32
autograd::engine::evaluate_function: ViewBackward0,,1446,15395.42200000029,2978.2459999998464,3173.7460000003557,0.0,medium_ctx1024_train_step_fp32
ViewBackward0,,1446,12221.675999999934,2978.2459999998464,1292.0309999999154,0.0,medium_ctx1024_train_step_fp32
autograd::engine::evaluate_function: PermuteBackward0,,2458,11797.282999999006,0,5299.968000001092,0,medium_ctx1024_train_step_fp32
PermuteBackward0,,2458,6497.314999997914,0,1958.4799999997922,0,medium_ctx1024_train_step_fp32
autograd::engine::evaluate_function: BmmBackward0,,434,24949.033999999898,68597.63000000114,1863.7070000001404,0.0,medium_ctx1024_train_step_fp32
BmmBackward0,,434,23085.326999999757,68597.63000000114,1538.7929999996704,0.0,medium_ctx1024_train_step_fp32
aten::transpose,,868,1747.456000000282,0,1426.4789999999048,0,medium_ctx1024_train_step_fp32
autograd::engine::evaluate_function: ReshapeAliasBackward0,,482,6850.490000000391,1189.1249999999927,1153.9580000001224,0.0,medium_ctx1024_train_step_fp32
ReshapeAliasBackward0,,482,5696.532000000268,1189.1249999999927,489.7060000001511,0.0,medium_ctx1024_train_step_fp32
autograd::engine::evaluate_function: UnsqueezeBackward0,,1206,7076.756000000416,1725.0560000000696,3160.160000000091,0.0,medium_ctx1024_train_step_fp32
UnsqueezeBackward0,,1206,2931.1620000002877,0,830.4080000007234,0,medium_ctx1024_train_step_fp32
aten::squeeze,,1206,2100.7539999995643,0,1715.1749999994354,0,medium_ctx1024_train_step_fp32
autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,438,7057.102000000232,6863.434000000198,878.6140000002924,0.0,medium_ctx1024_train_step_fp32
torch::autograd::AccumulateGrad,,438,6178.487999999939,6863.434000000198,1166.5999999994383,0.0,medium_ctx1024_train_step_fp32
aten::new_empty_strided,,338,1420.0269999998563,0,535.8769999996512,0,medium_ctx1024_train_step_fp32
autograd::engine::evaluate_function: MulBackward0,,676,31601.440999999126,23093.8669999994,3242.8429999993605,0.0,medium_ctx1024_train_step_fp32
MulBackward0,,676,18270.78200000042,18417.484999999506,1170.564000001381,0.0,medium_ctx1024_train_step_fp32
aten::detach,,100,177.21400000024732,0,68.17400000025373,0,medium_ctx1024_train_step_fp32
detach,,100,109.0399999999936,0,109.0399999999936,0,medium_ctx1024_train_step_fp32
autograd::engine::evaluate_function: RsqrtBackward0,,98,3662.2930000000924,442.75799999978335,298.1090000002223,0.0,medium_ctx1024_train_step_fp32
RsqrtBackward0,,98,3364.18399999987,442.75799999978335,687.4249999997774,0.0,medium_ctx1024_train_step_fp32
autograd::engine::evaluate_function: AddBackward0,,290,786.3219999998764,0,676.3130000001038,0,medium_ctx1024_train_step_fp32
AddBackward0,,290,110.00899999977264,0,110.00899999977264,0,medium_ctx1024_train_step_fp32
autograd::engine::evaluate_function: MeanBackward1,,98,1749.2920000002632,1178.652999999882,259.3190000004179,0.0,medium_ctx1024_train_step_fp32
MeanBackward1,,98,1489.9729999998453,1178.652999999882,205.65199999993638,0.0,medium_ctx1024_train_step_fp32
autograd::engine::evaluate_function: PowBackward0,,98,5269.216000000168,3950.784000000749,536.3400000003458,0.0,medium_ctx1024_train_step_fp32
PowBackward0,,98,3692.9429999997155,2856.605000000396,315.31199999943783,0.0,medium_ctx1024_train_step_fp32
cudaMemcpyAsync,,102,902.8699999999808,0,902.8699999999808,0,medium_ctx1024_train_step_fp32
autograd::engine::evaluate_function: SigmoidBackward0,,48,1021.7500000001019,4623.054999999942,255.11500000026717,0.0,medium_ctx1024_train_step_fp32
SigmoidBackward0,,48,510.3759999998292,2329.8930000000764,107.13199999989592,0.0,medium_ctx1024_train_step_fp32
aten::sigmoid_backward,,48,403.2439999999333,2329.8930000000764,252.5980000001873,2329.8930000000764,medium_ctx1024_train_step_fp32
cudaDeviceGetAttribute,,290,72.67000000003463,0,72.67000000003463,0,medium_ctx1024_train_step_fp32
cuLaunchKernel,,288,1128.0810000001802,0,1128.0810000001802,0,medium_ctx1024_train_step_fp32
autograd::engine::evaluate_function: UnsafeViewBackward0,,96,435.6180000000313,0,210.87200000012672,0,medium_ctx1024_train_step_fp32
UnsafeViewBackward0,,96,224.7459999999046,0,85.46699999995326,0,medium_ctx1024_train_step_fp32
autograd::engine::evaluate_function: CloneBackward0,,96,198.91099999981088,0,178.83099999991828,0,medium_ctx1024_train_step_fp32
CloneBackward0,,96,20.079999999892607,0,20.079999999892607,0,medium_ctx1024_train_step_fp32
autograd::engine::evaluate_function: DivBackward0,,96,3560.2700000000405,58089.88099999994,534.4869999998991,0.0,medium_ctx1024_train_step_fp32
DivBackward0,,96,2569.8740000001562,54348.026999999965,346.8540000000503,0.0,medium_ctx1024_train_step_fp32
autograd::engine::evaluate_function: WhereBackward0,,48,1768.935000000034,9403.244999999843,217.2340000001568,0.0,medium_ctx1024_train_step_fp32
WhereBackward0,,48,1551.7009999998772,9403.244999999843,86.7619999998351,0.0,medium_ctx1024_train_step_fp32
autograd::engine::evaluate_function: CatBackward0,,96,1401.136999999835,0,356.19899999987683,0,medium_ctx1024_train_step_fp32
CatBackward0,,96,1044.9379999999583,0,222.9549999997398,0,medium_ctx1024_train_step_fp32
aten::narrow,,192,821.9830000002185,0,251.19700000031298,0,medium_ctx1024_train_step_fp32
aten::slice,,192,570.7859999999055,0,488.8800000002302,0,medium_ctx1024_train_step_fp32
autograd::engine::evaluate_function: UnbindBackward0,,96,7752.5479999997915,1557.7330000000948,276.8829999997688,0.0,medium_ctx1024_train_step_fp32
UnbindBackward0,,96,7475.665000000023,1557.7330000000948,156.52300000005198,0.0,medium_ctx1024_train_step_fp32
aten::stack,,96,7319.141999999971,1557.7330000000948,309.30900000056863,0.0,medium_ctx1024_train_step_fp32
sm90_xmma_gemm_f32f32_tf32f32_f32_tn_n_tilesize128x128x32_warpgroupsize1x1x1_execute_segment_k_on_kernel__5x_cublas,,2,0,441.72999999995955,0,441.72999999995955,medium_ctx1024_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::log_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::log_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",,2,0,4.223999999951047,0,4.223999999951047,medium_ctx1024_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",,104,0,12756.748000000058,0,12756.748000000058,medium_ctx1024_train_step_fp32
"void at::native::_scatter_gather_elementwise_kernel<128, 8, at::native::_cuda_scatter_gather_internal_kernel<false, at::native::OpaqueType<4>, long>::operator()<at::native::TensorAssign>(at::TensorIterator&, long, long, long, at::native::TensorAssign const&)::{lambda(int)#1}>(int, at::native::_cuda_scatter_gather_internal_kernel<false, at::native::OpaqueType<4>, long>::operator()<at::native::TensorAssign>(at::TensorIterator&, long, long, long, at::native::TensorAssign const&)::{lambda(int)#1})",,2,0,21.727999999980966,0,21.727999999980966,medium_ctx1024_train_step_fp32
backward,backward,2,0,2.558999999964726,0,2.558999999964726,medium_ctx1024_train_step_fp32
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",,100,0,1182.7479999998468,0,1182.7479999998468,medium_ctx1024_train_step_fp32
"void at::native::_scatter_gather_elementwise_kernel<128, 8, at::native::_cuda_scatter_gather_internal_kernel<true, float, long>::operator()<at::native::ReduceAdd>(at::TensorIterator&, long, long, long, at::native::ReduceAdd const&)::{lambda(int)#1}>(int, at::native::_cuda_scatter_gather_internal_kernel<true, float, long>::operator()<at::native::ReduceAdd>(at::TensorIterator&, long, long, long, at::native::ReduceAdd const&)::{lambda(int)#1})",,2,0,19.776000000041677,0,19.776000000041677,medium_ctx1024_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> >, std::array<char*, 3ul>)",,440,0,2465.3870000000898,0,2465.3870000000898,medium_ctx1024_train_step_fp32
"void at::native::_scatter_gather_elementwise_kernel<128, 8, at::native::_cuda_scatter_gather_internal_kernel<true, at::native::OpaqueType<4>, long>::operator()<at::native::TensorAssign>(at::TensorIterator&, long, long, long, at::native::TensorAssign const&)::{lambda(int)#1}>(int, at::native::_cuda_scatter_gather_internal_kernel<true, at::native::OpaqueType<4>, long>::operator()<at::native::TensorAssign>(at::TensorIterator&, long, long, long, at::native::TensorAssign const&)::{lambda(int)#1})",,50,0,524.6440000000512,0,524.6440000000512,medium_ctx1024_train_step_fp32
sm90_xmma_gemm_f32f32_tf32f32_f32_nt_n_tilesize256x128x32_warpgroupsize2x1x1_execute_segment_k_on_kernel__5x_cublas,,2,0,734.4020000000019,0,734.4020000000019,medium_ctx1024_train_step_fp32
sm90_xmma_gemm_f32f32_tf32f32_f32_nn_n_tilesize128x256x32_warpgroupsize2x1x1_execute_segment_k_off_kernel__5x_cublas,,194,0,6149.041999999827,0,6149.041999999827,medium_ctx1024_train_step_fp32
"void at::native::reduce_kernel<128, 4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4>)",,98,0,1318.1659999999101,0,1318.1659999999101,medium_ctx1024_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#2}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#2}, std::array<char*, 2ul>)",,98,0,163.81600000009348,0,163.81600000009348,medium_ctx1024_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",,2826,0,13766.970999999874,0,13766.970999999874,medium_ctx1024_train_step_fp32
Memcpy DtoD (Device -> Device),,98,0,1032.1919999998427,0,1032.1919999998427,medium_ctx1024_train_step_fp32
sm90_xmma_gemm_f32f32_tf32f32_f32_nt_n_tilesize128x256x32_warpgroupsize2x1x1_execute_segment_k_off_kernel__5x_cublas,,144,0,19983.957000000344,0,19983.957000000344,medium_ctx1024_train_step_fp32
sm90_xmma_gemm_f32f32_tf32f32_f32_nn_n_tilesize128x128x32_warpgroupsize1x1x1_execute_segment_k_off_kernel__5x_cublas,,144,0,15153.619000000042,0,15153.619000000042,medium_ctx1024_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::sigmoid_backward_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, std::array<char*, 3ul> >(int, at::native::sigmoid_backward_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, std::array<char*, 3ul>)",,48,0,2329.8930000000764,0,2329.8930000000764,medium_ctx1024_train_step_fp32
void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_256x128_16x3_nt_align4>(cutlass_80_tensorop_s1688gemm_256x128_16x3_nt_align4::Params),,192,0,9633.236000000608,0,9633.236000000608,medium_ctx1024_train_step_fp32
"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, false, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",,192,0,1049.5070000000414,0,1049.5070000000414,medium_ctx1024_train_step_fp32
void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x256_16x4_nt_align4>(cutlass_80_tensorop_s1688gemm_64x256_16x4_nt_align4::Params),,48,0,3768.1600000000035,0,3768.1600000000035,medium_ctx1024_train_step_fp32
void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x64_32x6_nt_align4>(cutlass_80_tensorop_s1688gemm_128x64_32x6_nt_align4::Params),,48,0,4108.192999999817,0,4108.192999999817,medium_ctx1024_train_step_fp32
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",,96,0,842.9199999997654,0,842.9199999997654,medium_ctx1024_train_step_fp32
"void at::native::(anonymous namespace)::CatArrayBatchedCopy_vectorized<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 1, 128, 1, 16, 4>(char*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",,48,0,417.85700000007637,0,417.85700000007637,medium_ctx1024_train_step_fp32
